timestamp,station_id,name,address,longitude,latitude,total_bases,active_bases,available_bikes,free_bases,reservations,status
2025-04-13 03:01:20,2329,318 - C. Deportivo Mpal. Jose Maria Cagigal,"Calle Santa Pola, 22 ,",-3.7370276473602226,40.43205131007265,23,28,18,10,0,1
2025-04-13 03:01:20,2330,549 - Francisco Pi y Maragall,"Avenida Francisco Pi y Margall, 29 ,",-3.6503543999999994,40.4866354,19,19,9,10,0,1
2025-04-13 03:01:20,2331,"279 - Paseo de los Melancolicos, 1","Paseo de los Melancolicos, 1 ,",-3.7184815999999996,40.4104448,23,21,18,3,0,1
2025-04-13 03:01:20,2332,"407 - Carmen de Burgos, 4","Calle Carmen de Burgos, 4,",-3.6847883,40.3575459,23,28,17,11,0,1
2025-04-13 03:01:20,2333,"276 - Paseo de las Yeserias, 15","Paseo de las Yeserias, 15,",-3.7099166,40.39900539,23,22,8,14,0,1
2025-04-13 03:01:20,2337,381 - Alfredo Aleix - Mercedes Rodriguez,"Calle Alfredo Aleix, 9 ,",-3.7553916,40.3684767,24,24,8,16,0,1
2025-04-13 03:01:20,2339,"444 - Valderrebollo, 18","Calle Valderrebollo, 18 ,",-3.6276352,40.3743481,23,22,22,0,0,1
2025-04-13 03:01:20,2340,448 - Metro Las Suertes,"Avenida Del Ensanche de Vallecas, 80 ,",-3.5993520000000006,40.363376,27,27,8,19,0,1
2025-04-13 03:01:20,2341,472 - Metro Valdebernardo,"Calle de los Pinillas, 19,",-3.6211484999999994,40.3987974,27,27,16,11,0,1
2025-04-13 03:01:20,2343,474 - Estacion de tren de Vicalvaro,"Calle San Cipriano, 71 ,",-3.596875,40.402255,27,26,9,17,0,1
2025-04-13 03:01:20,2347,541 - Metro Pinar del Rey,"Avenida Gran Via de Hortaleza, 68 ,",-3.6468591,40.4682706,23,23,1,22,0,1
2025-04-13 03:01:20,2348,546 - Andorra - Canillas,"Calle Andorra, 2 ,",-3.6467519000000004,40.4628976,23,23,1,22,0,1
2025-04-13 03:01:20,2349,"550 - Principe Carlos, 54","Calle del Principe Carlos, 54 ,",-3.6566739999999998,40.4941108,23,22,7,15,0,1
2025-04-13 03:01:20,2350,553 - Maria Portugal - Niceto Alcala Zamora,"Calle Maria de Portugal, 44 ,",-3.658921,40.499909,23,23,15,8,0,1
2025-04-13 03:01:20,2352,"603 - Castiello de Jaca, 14","Calle Castiello de Jaca, n.14 ,",-3.6782027,40.5091982,23,23,10,13,0,1
2025-04-13 03:01:20,2360,610 - Bardegueral,"Calle Bardegueral, 16,",-3.7719096999999997,40.4501721,23,20,11,9,0,1
2025-04-13 03:01:20,2362,237 - Acueducto de Amaniel,"Calle Francisco Balseiro 2 ,",-3.7102736,40.4516819,24,22,8,14,0,1
2025-04-13 03:01:20,2365,262 - Maria de las Mercedes de Borbon B,"Calle Maria de las Mercedes de Borbon, 214,",-3.620114,40.4928683,23,20,1,19,0,1
2025-04-13 03:01:20,2366,611 - Maria de las Mercedes de Borbon A,"Calle Maria de las Mercedes de Borbon, 98,",-3.6121068531215528,40.490908297996654,23,23,20,3,0,1
2025-04-13 03:01:20,2368,176 - Plaza de la Beata Maria Ana de Jesus,"Calle Alicante, n.3 ,",-3.6939412,40.3941856,23,23,10,13,0,1
2025-04-13 03:01:20,2305,272 - Tejo - Parque La Ronda,"Calle del Tejo, 22 ,",-3.679186,40.39663,23,24,22,2,0,1
2025-04-13 03:01:20,2327,411 - Estacion de tren de Villaverde Alto,"Calle Domingo Parraga, 38 ,",-3.7118182999999996,40.3417533,23,23,9,14,0,1
2025-04-13 03:01:20,2342,473 - Villablanca - Parque Forestal Vicalvaro,"Calle Villa Blanca, 85 ,",-3.59888007,40.40500033,27,26,23,3,0,1
2025-04-13 03:01:20,1416,12 - San Hermenegildo,"Calle San Bernardo n. 85 - 87,",-3.7061405999999995,40.4284667,27,25,19,6,0,1
2025-04-13 03:01:20,1417,13 - Conde Duque,"Calle Conde Duque n. 22,",-3.7104999999999997,40.4273,23,23,13,10,0,1
2025-04-13 03:01:20,1418,14 - Ventura Rodriguez,"Ventura Rodriguez, 3,",-3.7133069,40.4260425,27,26,21,5,0,1
2025-04-13 03:01:20,1419,15 - Norte,"Calle norte n. 10,",-3.7074453,40.4262383,19,18,3,15,0,1
2025-04-13 03:01:20,1420,16 - San Bernardo,"Calle San Bernardo n. 22,",-3.7074808485065,40.4229374,19,19,3,16,0,1
2025-04-13 03:01:20,1421,17 - Plaza de Carlos Cambronero,"Plaza de Carlos Cambronero n. 2,",-3.7041659999999994,40.423126,23,22,6,16,0,1
2025-04-13 03:01:20,2351,601 - Estacion de tren de Fuencarral,"Calle Antonio de Cabezon, s/n (Estacion Cercanias Fuencarral),",-3.6824686999999994,40.5015588,24,24,9,15,0,1
2025-04-13 03:01:20,2297,320 - Metro Lago,"Paseo de la Puerta del Angel, 10 ,",-3.7345247000000006,40.4167792,19,27,22,5,0,1
2025-04-13 03:01:20,1427,24 - Palacio de Oriente,"Calle Carlos III n. 1,",-3.7106495,40.417767,18,0,0,0,0,1
2025-04-13 03:01:20,1430,26 - Plaza de las Salesas,"Plaza de las Salesas n. 2,",-3.6945,40.4239,27,26,3,23,0,1
2025-04-13 03:01:20,1434,30 - San Quintin,"Calle Pavia n. 4,",-3.711504,40.4192095,27,27,21,6,0,1
2025-04-13 03:01:20,1439,35 - Plaza del Cordon,"Plaza del Cordon n.1,",-3.7103284999999997,40.4141931,24,0,0,0,0,1
2025-04-13 03:01:20,1440,36 - Plaza Ramales,"Plaza de Ramales n.1,",-3.7118300000000004,40.4168,24,0,0,0,0,1
2025-04-13 03:01:20,1444,40 - Conde de Romanones,"Plaza del Conde de Romanones n. 2,",-3.7047949666162405,40.413778406369765,18,0,0,0,0,1
2025-04-13 03:01:20,1445,41 - Metro Anton Martin,"Calle Atocha n. 56,",-3.6991147000000004,40.4122047,19,0,0,0,0,1
2025-04-13 03:01:20,1446,42 - Santa Isabel,"Calle Santa Isabel 32,",-3.6982922,40.4108488,28,42,33,9,0,1
2025-04-13 03:01:20,1449,45 - Metro Puerta de Toledo,"Puerta de Toledo 1 ,",-3.7111033999999994,40.4068659,19,19,6,13,0,1
2025-04-13 03:01:20,1451,47 - Renfe/Cercanias Embajadores,"Glorieta de Embajadores, 7 ,",-3.7027998,40.4045772,24,26,9,17,0,1
2025-04-13 03:01:20,1452,48 - Casa de Banos Embajadores,"Glorieta de Embajadores frente a Casa de Banos,",-3.7020565999999997,40.4054815,24,26,12,14,0,1
2025-04-13 03:01:20,1456,52 - Plaza de Santa Ana,"Plaza de Santa Ana n. 10,",-3.7008558000000003,40.4144689,15,0,0,0,0,1
2025-04-13 03:01:20,1458,54 - Metro Tribunal,"Calle Barcelo n. 9,",-3.700392997553259,40.426599101766264,19,18,0,18,0,1
2025-04-13 03:01:20,1459,55 - Plaza de San Ildefonso,"Plaza de San Ildefonso n.4,",-3.7020842,40.4239757,24,0,0,0,0,1
2025-04-13 03:01:20,1461,57 - Santa Cruz de Marcenado,"Calle Santa Cruz del Marcenado n. 26,",-3.7126299,40.4295658,23,23,5,18,0,1
2025-04-13 03:01:20,1463,59 - Plaza de Juan Pujol,"Calle Espiritu Santo n. 30,",-3.7043418,40.4255495,19,19,0,19,0,1
2025-04-13 03:01:20,1465,61 - O'Donnell - Narvaez,"Calle O'Donnell n. 30,",-3.6753139,40.4214551,27,27,25,2,0,1
2025-04-13 03:01:20,1466,62 - Hospital M. Infantil Gregorio Maranon,"Calle O'Donnell n. 48,",-3.6724968,40.4213148,27,27,0,27,0,1
2025-04-13 03:01:20,1467,63 - Hospital Gral. Uni. Gregorio Maranon,"Calle Ibiza n. 64,",-3.6708958999999997,40.4179237,23,23,7,16,0,1
2025-04-13 03:01:20,1468,65 - Parque del Retiro - Calle Antonio Maura,"Calle Antonio Maura n. 13,",-3.6894247979427686,40.4167014469994,24,23,9,14,0,1
2025-04-13 03:01:20,1472,70 - Hospital Uni. Infantil Nino Jesus,"Avenida de Menendez Pelayo n. 63,",-3.677872542327878,40.415382385574716,27,26,13,13,0,1
2025-04-13 03:01:20,1473,71 - Plaza del Doctor Laguna,"Calle Doce de Octubre n. 28,",-3.6739,40.4161,23,22,17,5,0,1
2025-04-13 03:01:20,1474,72 - Metro Sainz de Baranda,"Calle Doctor Esquerdo n. 62,",-3.6696000000000004,40.4159,23,23,17,6,0,1
2025-04-13 03:01:20,1475,73 - Plaza de los Astros,"Calle de los Astros, n.5 ,",-3.6687,40.4115,23,26,26,0,0,1
2025-04-13 03:01:20,1476,74 - Parque Retiro - Jardines Cecilio Rguez,"Avenida de Menendez Pelayo n. 69,",-3.6765887637889834,40.41206290978386,27,27,22,5,0,1
2025-04-13 03:01:20,1478,"76 - Avenida del Mediterraneo, 19","Avenida del Mediterraneo n. 19,",-3.6751020000000003,40.407271,24,24,7,17,0,1
2025-04-13 03:01:20,1479,77 - Plaza del Conde de Casal,"Plaza del Conde de Casal n. 8,",-3.6707132,40.4064784,18,18,2,16,0,1
2025-04-13 03:01:20,1480,78 - Metro Pacifico,"Calle Cerro de la Plata n. 4,",-3.674524060049444,40.40063747422422,27,27,20,7,0,1
2025-04-13 03:01:20,1481,79 - Metro Menendez Pelayo,"Avenida de Menendez Pelayo n. 38,",-3.680439824323069,40.405110193977585,27,29,28,1,0,1
2025-04-13 03:01:20,1485,82 - Doctor Esquerdo - Metro Conde de Casal,"Calle Lira, n.1 ,",-3.6697526,40.4084556,23,20,9,11,0,1
2025-04-13 03:01:20,1486,83 - Pio Baroja,"Calle Pio Baroja n.8,",-3.6744795,40.4132995,23,23,12,11,0,1
2025-04-13 03:01:20,1487,84 - Biblioteca Publica Elena Fortun,"Calle Doctor Esquerdo n. 191,",-3.672481575393678,40.40357156992851,23,23,6,17,0,1
2025-04-13 03:01:20,1490,87 - Ayala - Velazquez,"Calle Ayala n. 46,",-3.6832565999999995,40.427736,23,22,7,15,0,1
2025-04-13 03:01:20,1491,88 - Velazquez-Padilla,"Calle Velazquez, 73 ,",-3.6838303,40.4313576,23,23,5,18,0,1
2025-04-13 03:01:20,1492,89 - Ayala - Conde de Penalver,"Calle Ayala n. 104,",-3.6752024,40.4272582,23,23,2,21,0,1
2025-04-13 03:01:20,1493,90 - Metro Velazquez,"Calle Goya, 20 ,",-3.6838415999999996,40.4251493,27,26,14,12,0,1
2025-04-13 03:01:20,1495,92 - Claudio Coello - Hermosilla,"Calle Claudio Coello, 43 ,",-3.6865463,40.4262945,23,23,5,18,0,1
2025-04-13 03:01:20,1498,95 - Claudio Coello - Villanueva,"Calle Claudio Coello n. 19,",-3.6869293000000005,40.4225428,23,22,0,22,0,1
2025-04-13 03:01:20,1499,96 - Alcala - Castello,"Calle Alcala n. 111,",-3.682204798770403,40.42201515498424,27,27,13,14,0,1
2025-04-13 03:01:20,1500,97 - Metro Principe de Vergara,"Avenida Menendez Pelayo (esquina calle Alcala),",-3.6802556,40.4225364,27,27,13,14,0,1
2025-04-13 03:01:20,1501,98 - Plaza de Felipe II,"Calle Narvaez, 3 ,",-3.6757676,40.4241325,24,24,6,18,0,1
2025-04-13 03:01:20,1502,99 - Alcantara - Hermosilla,"Calle Alcantara, 4 ,",-3.6740178,40.4260391,23,23,10,13,0,1
2025-04-13 03:01:20,1503,100 - Wizink Center,"Calle Goya n. 99,",-3.6738400000000007,40.42478,27,32,29,3,0,1
2025-04-13 03:01:20,1504,101 - Metro O'Donnell,"Calle Jorge Juan, 129 ,",-3.6696803999999994,40.4230771,24,23,6,17,0,1
2025-04-13 03:01:20,1505,102 - Metro Retiro,"Calle Alcala n. 95,",-3.6842317,40.4211845,23,23,7,16,0,1
2025-04-13 03:01:20,1508,"105 - Serrano, 46","Calle Serrano n. 46,",-3.6875418000000004,40.4270832,23,23,1,22,0,1
2025-04-13 03:01:20,1510,106B - Plaza de Colon B,"Calle Serrano n. 32,",-3.6878899999999994,40.424776,19,18,1,17,0,1
2025-04-13 03:01:20,1513,109 - Marques de Salamanca,"Calle Jose Ortega y Gasset n. 30,",-3.6814521000000004,40.4301245,23,22,6,16,0,1
2025-04-13 03:01:20,1515,111A - Metro Moncloa A,"Calle Arcipreste de Hita n. 8,",-3.7175248000000005,40.4336027,23,22,5,17,0,1
2025-04-13 03:01:20,1516,111B - Metro Moncloa B,"Calle Arcipreste de Hita n. 12,",-3.7177433999999994,40.433913,23,23,3,20,0,1
2025-04-13 03:01:20,1413,9 - Plaza de San Miguel,"Plaza de San Miguel n. 10,",-3.7095084,40.4156057,24,0,0,0,0,1
2025-04-13 03:01:20,1408,4 - Malasana,"Calle Manuela Malasana n. 3,",-3.7025,40.4286259,27,27,1,26,0,1
2025-04-13 03:01:20,1450,46 - Ribera de Curtidores,"Calle Ribera de Curtidores n. 28,",-3.7071258999999994,40.4053153,27,27,14,13,0,1
2025-04-13 03:01:20,2318,321 - Metro Casa de Campo,"Carretera del zoo s/n (metro Casa de Campo) ,",-3.7610509999999997,40.40316,27,24,0,24,0,1
2025-04-13 03:01:20,1484,81 - Cuesta de Moyano,"Calle Claudio Moyano, n.5 ,",-3.691833220071059,40.40934261188139,24,24,10,14,0,1
2025-04-13 03:01:20,2301,547 - Rafaela Aparicio - Maruja Mallo,"Calle Rafaela Aparicio, 1 ,",-3.6312178999999998,40.4792396,27,27,11,16,0,1
2025-04-13 03:01:20,1455,51 - Ronda de Atocha,"Ronda de Atocha (esquina con Plaza del Emperador Carlos V),",-3.6934856312828,40.40775564657782,27,27,11,16,0,1
2025-04-13 03:01:20,2335,342 - Osa de la Vega - Rafael Finat,"Calle Osa de la Vega, 1 ,",-3.7733810000000005,40.374979,23,31,30,1,0,1
2025-04-13 03:01:20,1494,91 - Hermosilla - General Pardinas,"Calle Hermosilla n. 71,",-3.6786285,40.426049,23,23,13,10,0,1
2025-04-13 03:01:20,1431,27 - Huertas,"Calle Jesus n. 6,",-3.6957000000000004,40.4133,27,27,9,18,0,1
2025-04-13 03:01:20,2334,340 - Illescas - Sesena,"Calle Illescas, 1 ,",-3.7656975999999998,40.3970983,27,26,10,16,0,1
2025-04-13 03:01:20,1453,49 - Casa Encendida,"Ronda de Atocha n. 34,",-3.6992774,40.4060533,27,26,16,10,0,1
2025-04-13 03:01:20,1488,85 - Parque del Retiro - Puerta de O Donnell,"Avenida de Menendez Pelayo, 9,",-3.6798909999999996,40.4213143,27,26,8,18,0,1
2025-04-13 03:01:20,1422,18 - Plaza de Pedro Zerolo,"Plaza de Pedro Zerolo n. 20,",-3.6996776,40.4209251,24,21,0,21,0,1
2025-04-13 03:01:20,1410,6 - Colegio Arquitectos,"Calle Hortaleza n. 63,",-3.6984469999999994,40.424148,19,16,0,16,0,1
2025-04-13 03:01:20,1423,19 - Prim,"Calle Prim n. 4,",-3.6954982999999997,40.4218616,28,27,9,18,0,1
2025-04-13 03:01:20,1462,58 - Metro Chueca,"Calle Augusto Figueroa n. 33,",-3.6978583000000005,40.4222783,27,26,0,26,0,1
2025-04-13 03:01:20,1469,67 - CaixaForum Madrid,"Calle de Almaden, 38,",-3.693225,40.4108472,23,21,4,17,0,1
2025-04-13 03:01:20,2320,311 - C. Universitaria - F. Geografia e Histo,"Calle Profesor Aranguren, 1 ,",-3.7335740000000004,40.448553,27,28,7,21,0,1
2025-04-13 03:01:20,1471,69 - Parque del Retiro - Puerta Angel Caido,"Avenida de Alfonso XII n. 54,",-3.688822,40.409808,27,27,10,17,0,1
2025-04-13 03:01:20,1457,53 - Plaza de Lavapies,"Plazuela de Ana Diosdado,",-3.700754126389314,40.40830870823806,24,24,6,18,0,1
2025-04-13 03:01:20,1448,44 - Plaza de Nelson Mandela,"Plaza Nelson Mandela, 44 ,",-3.7038640533106597,40.40979071254635,19,22,10,12,0,1
2025-04-13 03:01:20,1447,43 - Jesus y Maria,"Calle Jesus y Maria, 38 ,",-3.7024709999999996,40.4100387,18,17,10,7,0,1
2025-04-13 03:01:20,1443,39 - Plaza de la Cebada,"Plaza de la Cebada n. 3,",-3.7088337,40.4112744,31,29,5,24,0,1
2025-04-13 03:01:20,1477,75 - Parque del Retiro - Plaza Mariano Cavia,"Avenida Menendez pelayo (esquina con calle Poeta Esteban Villegas),",-3.6784749,40.4082717,27,30,15,15,0,1
2025-04-13 03:01:20,1407,3 - Plaza Conde Suchil,"Plaza Conde Surchill, 4 ,",-3.7072537000000003,40.4303223,19,19,4,15,0,1
2025-04-13 03:01:20,1506,103 - Ortega y Gasset - Serrano,"Calle Jose Ortega y Gasset, 6 ,",-3.6867439999999996,40.43053,23,23,2,21,0,1
2025-04-13 03:01:20,1441,37 - Plaza de San Francisco,"Plaza de San Francisco,",-3.714113,40.4108,24,24,20,4,0,1
2025-04-13 03:01:20,1464,60 - Puerta de Alcala,"Plaza de la Independencia, s/n ,",-3.688398,40.419752,23,21,11,10,0,1
2025-04-13 03:01:20,2324,465 - Cordel de Pavones - Bulevar Jose Prat,"465 - Cordel de Pavones, 48,",-3.619645,40.397375,24,25,24,1,0,1
2025-04-13 03:01:20,1424,20 - Banco de Espana,"Calle Alcala n. 48,",-3.6952465,40.4188076,27,23,8,15,0,1
2025-04-13 03:01:20,1470,68 - Espalter - Ruiz de Alarcon,"Calle Espalter n. 3,",-3.6913231999999994,40.4127692,19,20,9,11,0,1
2025-04-13 03:01:20,2389,613 - Facultad de informatica,"Calle Jose Garcia Santesmases, 9,",-3.7348129999999995,40.453109,23,22,3,19,0,1
2025-04-13 03:01:20,2392,628  - Calle Arcaute 13,"Calle Arcaute 13,  28022 Madrid,",-3.576652,40.44358,23,24,24,0,0,1
2025-04-13 03:01:20,2394,619 - Cooperativa Electrica 13,"Calle Cooperativa Electrica 13,",-3.6596330000000004,40.374387,23,23,23,0,0,1
2025-04-13 03:01:20,2395,"623  -  Ronda del Sur, esq Santa Rafaela","623 -  Ronda.del Sur, 4,",-3.6731049999999996,40.37773,23,23,16,7,0,1
2025-04-13 03:01:20,2396,614 - Biblioteca central de la UNED,"Calle Senda del Rey 3,",-3.7344822999999994,40.4356759,23,22,8,14,0,1
2025-04-13 03:01:20,2397,618 - Calle Paterna 55,"Calle Paterna 55,",-3.68482,40.340613,19,25,25,0,0,1
2025-04-13 03:01:20,2387,625 - Avenida de Miguel Delibes 49,"Avenida de Miguel Delibes 49,",-3.560344,40.405505,23,23,15,8,0,1
2025-04-13 03:01:20,2390,615 - Avenida Juan de Andres 21,"Avenida Juan de Andres 21,",-3.7227890000000006,40.468732,23,23,7,16,0,1
2025-04-13 03:01:20,2382,622 - Calle Sierra de Albarracin 2,"Calle Sierra de Albarracin 2,",-3.671961,40.386022,23,26,26,0,0,1
2025-04-13 03:01:20,2383,617 - Calle Eduardo Barreiros,"Calle Eduardo Barreiros s/n,",-3.7023800000000002,40.358866,23,23,16,7,0,1
2025-04-13 03:01:20,2384,626 - Avenida Victoria Kent 9,"Avenida Victoria kent, FRENTE n. 9 esquina C/Mario Moreno Cantiflas,",-3.564012,40.401326,23,22,10,12,0,1
2025-04-13 03:01:20,2385,627 - Alcalde Andres Madrid Davila 92,"C/ Alcalde Andres Madrid Davila 92,",-3.548534,40.398303,23,24,22,2,0,1
2025-04-13 03:01:20,2386,624  - Avenida Blas de Lezo 33,"Avenida Blas de Lezo 33,",-3.553002,40.407067,23,23,15,8,0,1
2025-04-13 03:01:20,2378,630 - Calle de Febrero 4,"Calle de Febrero n. 4,",-3.573031,40.446868,23,22,21,1,0,1
2025-04-13 03:01:20,2379,629 - Avda de Fermina Sevillano 23,"Calle de Avda de Fermina Sevillano 23,",-3.568829,40.44477,23,21,13,8,0,1
2025-04-13 03:01:20,2380,620 - Calle Cazorla 79,"Calle Cazorla  79 ,",-3.6658859999999995,40.376297,23,23,17,6,0,1
2025-04-13 03:01:20,2381,621 - Calle Montiel 27,"Calle Montiel 27 ,",-3.672609,40.381382,23,23,10,13,0,1
2025-04-13 03:01:20,2391,616 - Alcalde Martin de Alzaga,"calle Alcalde Martin de Alzaga 11,",-3.7171950000000002,40.462899,23,23,14,9,0,1
2025-04-13 03:01:20,1411,7 - Hortaleza,"Calle Hortaleza n. 75,",-3.6977715000000004,40.4251906,19,19,0,19,0,1
2025-04-13 03:01:20,1454,50 - Museo Reina Sofia,"Calle de Santa Isabel (esquina con plaza del Emperador Carlos V),",-3.6933462999999995,40.4083684,24,24,21,3,0,1
2025-04-13 03:01:20,1517,112 - Paseo de Moret - Parque del Oeste,"Paseo Moret, 9 ,",-3.7247360000000005,40.4326901,23,23,2,21,0,1
2025-04-13 03:01:20,1518,113 - Teleferico Madrid - Estacion Rosales,"Paseo del Pintor Rosales frente al n. 38,",-3.7207263,40.427538,24,23,11,12,0,1
2025-04-13 03:01:20,1519,114 - Quintana - Juan Alvarez de Mendizabal,"Calle Quintana n. 13,",-3.7174631000000002,40.4278379,23,23,1,22,0,1
2025-04-13 03:01:20,1520,115 - Ferraz - Templo de Debod,"Paseo de Pintor Rosales (esquina Marques de Cerralbo),",-3.7170515055225373,40.42531476841791,23,22,5,17,0,1
2025-04-13 03:01:20,1521,116A - Plaza de Espana - Martin de los Heros,"Plaza de Espana n.16,",-3.7130447,40.4236775,18,18,0,18,0,1
2025-04-13 03:01:20,1522,116B - Metro Plaza de Espana,"Calle de los Reyes, n.10,",-3.71046,40.423684,18,16,3,13,0,1
2025-04-13 03:01:20,1523,117 - Altamirano  - Martin de los Heros,"Calle Altamirano n. 24,",-3.7188898000000004,40.4309797,23,20,20,0,0,1
2025-04-13 03:01:20,1524,"118 - OFICINA DEL SER, APR Y BICIREGISTRO","Calle Juan Martinez el empeciado (esquina calle Bustamante) ,",-3.6882407,40.400781,23,23,22,1,0,1
2025-04-13 03:01:20,1525,119 - Mendez Alvaro,"Calle Mendez Alvaro n. 11,",-3.6862652999999996,40.4012905,23,22,5,17,0,1
2025-04-13 03:01:20,1526,120 - Metro Palos de la Frontera,"Calle Palos de la Frontera n. 27,",-3.6948251018524214,40.403090451430614,27,27,9,18,0,1
2025-04-13 03:01:20,1527,121 - Glorieta de Santa Maria de la Cabeza,"Paseo de Santa Maria de la Cabeza n. 58,",-3.6986027000000004,40.4017487,27,25,19,6,0,1
2025-04-13 03:01:20,1528,122 - Santa Engracia - Zurbaran,"Calle Santa Engracia n. 14,",-3.6963659,40.4295362,23,23,3,20,0,1
